Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
,VIX251022P00031000,Buy,Cancelled,0,350,,0.000,DAY,06/11/2025 15:49:53 EDT,
,VIX251022P00032000,Sell,Cancelled,0,350,,0.000,DAY,06/11/2025 15:49:53 EDT,
VIX250618P00017500,VIX250618P00017500,Buy,Filled,30,30,@0.3700000000,0.3700000000,DAY,06/11/2025 15:39:00 EDT,06/11/2025 15:39:00 EDT
VIX250618P00016000,VIX250618P00016000,Buy,Cancelled,0,100,@0.080,,DAY,06/11/2025 14:25:29 EDT,
VIXW250611P00018000,VIXW250611P00018000,Buy,Cancelled,0,1,@1.03,,DAY,06/10/2025 13:34:36 EDT,
VIXW250611P00019000,VIXW250611P00019000,Buy,Cancelled,0,30,@1.92,,DAY,06/10/2025 13:32:38 EDT,
VIXW250611P00019000,VIXW250611P00019000,Sell,Filled,10,10,@1.3600000000,1.3600000000,DAY,06/06/2025 15:31:02 EDT,06/06/2025 15:31:02 EDT
VIXW250611P00019000,VIXW250611P00019000,Sell,Cancelled,0,15,@1.75,,DAY,06/06/2025 13:53:00 EDT,
DJT Vertical,,Buy,Filled,10,10,@3.2400000000,3.2400000000,GTC,06/06/2025 11:04:10 EDT,06/17/2025 12:17:02 EDT
,DJT250620P00022000,Buy,Filled,10,10,@3.30,3.30,GTC,06/06/2025 11:04:10 EDT,06/17/2025 12:17:02 EDT
,DJT250620P00017000,Sell,Filled,10,10,@0.060,0.060,GTC,06/06/2025 11:04:10 EDT,06/17/2025 12:17:02 EDT
DJT Vertical,,Buy,Cancelled,0,20,@1.00,0.0000000000,DAY,06/06/2025 11:03:46 EDT,
,DJT250620P00022000,Buy,Cancelled,0,20,,0.000,DAY,06/06/2025 11:03:46 EDT,
,DJT250620P00017000,Sell,Cancelled,0,20,,0.000,DAY,06/06/2025 11:03:46 EDT,
DJT Vertical,,Sell,Filled,20,20,@2.3000000000,2.3000000000,DAY,06/05/2025 15:27:17 EDT,06/05/2025 15:32:03 EDT
,DJT250620P00022000,Sell,Filled,20,20,@2.64,2.64,DAY,06/05/2025 15:27:17 EDT,06/05/2025 15:32:03 EDT
,DJT250620P00017000,Buy,Filled,20,20,@0.340,0.340,DAY,06/05/2025 15:27:17 EDT,06/05/2025 15:32:03 EDT
VIXW250611P00019000,VIXW250611P00019000,Buy,Filled,15,15,@0.8500000000,0.8500000000,DAY,06/05/2025 15:22:39 EDT,06/05/2025 15:50:08 EDT
VIXW250603P00019000,VIXW250603P00019000,Sell,Filled,79,79,@0.5300000000,0.5300000000,DAY,06/02/2025 13:14:16 EDT,06/02/2025 16:13:42 EDT
VIXW Vertical,,Sell,Filled,20,20,@0.7300000000,0.7300000000,DAY,06/02/2025 10:50:06 EDT,06/02/2025 10:52:29 EDT
,VIXW250603P00020000,Sell,Filled,20,20,@1.07,1.07,DAY,06/02/2025 10:50:06 EDT,06/02/2025 10:52:29 EDT
,VIXW250603P00019000,Buy,Filled,20,20,@0.340,0.340,DAY,06/02/2025 10:50:06 EDT,06/02/2025 10:52:29 EDT
VIXW250603P00019000,VIXW250603P00019000,Sell,Cancelled,1,80,@0.2600000000,0.2600000000,DAY,05/30/2025 15:34:39 EDT,05/30/2025 15:56:58 EDT
VIXW250603P00021000,VIXW250603P00021000,Buy,Cancelled,0,15,@0.770,,DAY,05/30/2025 13:00:30 EDT,
VIXW250603P00019000,VIXW250603P00019000,Buy,Filled,80,80,@0.1200000000,0.1200000000,DAY,05/30/2025 12:59:43 EDT,05/30/2025 12:59:43 EDT
VIX Vertical,,Buy,Cancelled,0,110,@0.800,0.0000000000,GTC,05/29/2025 01:34:54 EDT,
,VIX250820C00018000,Buy,Cancelled,0,110,,0.000,GTC,05/29/2025 01:34:54 EDT,
,VIX250820C00021000,Sell,Cancelled,0,110,,0.000,GTC,05/29/2025 01:34:54 EDT,
DJT Vertical,,Buy,Cancelled,0,80,@1.15,0.0000000000,GTC,05/28/2025 13:25:19 EDT,
,DJT250718P00024000,Buy,Cancelled,0,80,,0.000,GTC,05/28/2025 13:25:19 EDT,
,DJT250718P00019000,Sell,Cancelled,0,80,,0.000,GTC,05/28/2025 13:25:19 EDT,
DJT Vertical,,Sell,Filled,80,80,@2.3400000000,2.3400000000,DAY,05/28/2025 12:33:01 EDT,05/28/2025 12:33:01 EDT
,DJT250718P00024000,Sell,Filled,80,80,@3.93,3.93,DAY,05/28/2025 12:33:01 EDT,05/28/2025 12:33:01 EDT
,DJT250718P00019000,Buy,Filled,80,80,@1.59,1.59,DAY,05/28/2025 12:33:01 EDT,05/28/2025 12:33:01 EDT
VIXW250528P00021000,VIXW250528P00021000,Buy,Cancelled,0,1,@0.940,,DAY,05/27/2025 09:54:58 EDT,
VIXW250528P00019000,VIXW250528P00019000,Sell,Filled,100,100,@0.0400000000,0.0400000000,DAY,05/27/2025 09:37:52 EDT,05/27/2025 09:40:32 EDT
VIX Vertical,,Buy,Cancelled,0,450,@0.790,0.0000000000,GTC,05/23/2025 15:52:03 EDT,
,VIX250716P00032000,Buy,Cancelled,0,450,,0.000,GTC,05/23/2025 15:52:03 EDT,
,VIX250716P00031000,Sell,Cancelled,0,450,,0.000,GTC,05/23/2025 15:52:03 EDT,
VIXW250528P00019000,VIXW250528P00019000,Buy,Filled,100,100,@0.0600000000,0.0600000000,DAY,05/23/2025 12:42:27 EDT,05/23/2025 12:42:36 EDT
VIX Vertical,,Sell,Filled,100,100,@1.1100000000,1.1100000000,DAY,05/22/2025 15:10:15 EDT,05/22/2025 15:30:28 EDT
,VIX250820C00018000,Sell,Filled,100,100,@4.46,4.46,DAY,05/22/2025 15:10:15 EDT,05/22/2025 15:30:28 EDT
,VIX250820C00021000,Buy,Filled,100,100,@3.35,3.35,DAY,05/22/2025 15:10:15 EDT,05/22/2025 15:30:28 EDT
VIX Vertical,,Buy,Cancelled,0,10,@0.800,0.0000000000,DAY,05/22/2025 13:42:54 EDT,
,VIX250820C00018000,Buy,Cancelled,0,10,,0.000,DAY,05/22/2025 13:42:54 EDT,
,VIX250820C00021000,Sell,Cancelled,0,10,,0.000,DAY,05/22/2025 13:42:54 EDT,
VIX Vertical,,Sell,Filled,10,10,@1.1200000000,1.1200000000,DAY,05/22/2025 12:44:52 EDT,05/22/2025 13:42:24 EDT
,VIX250820C00018000,Sell,Filled,10,10,@4.54,4.54,DAY,05/22/2025 12:44:52 EDT,05/22/2025 13:42:24 EDT
,VIX250820C00021000,Buy,Filled,10,10,@3.42,3.42,DAY,05/22/2025 12:44:52 EDT,05/22/2025 13:42:24 EDT
VIX Vertical,,Sell,Filled,10,10,@0.4000000000,0.4000000000,DAY,05/21/2025 10:36:53 EDT,05/21/2025 10:44:59 EDT
,VIX250820C00018000,Sell,Filled,10,10,@4.10,4.10,DAY,05/21/2025 10:36:53 EDT,05/21/2025 10:44:59 EDT
,VIX250820C00019000,Buy,Filled,10,10,@3.70,3.70,DAY,05/21/2025 10:36:53 EDT,05/21/2025 10:44:59 EDT
PANW250523P00182500,PANW250523P00182500,Sell,Filled,4,4,@3.2000000000,3.2000000000,DAY,05/21/2025 10:13:29 EDT,05/21/2025 10:24:57 EDT
PANW250523C00207500,PANW250523C00207500,Buy,Filled,4,4,@2.6700000000,2.6700000000,DAY,05/20/2025 15:57:16 EDT,05/20/2025 15:57:16 EDT
PANW250523C00207500,PANW250523C00207500,Buy,Cancelled,0,4,@2.57,,DAY,05/20/2025 15:56:03 EDT,
PANW250523P00182500,PANW250523P00182500,Buy,Filled,4,4,@2.5500000000,2.5500000000,DAY,05/20/2025 15:55:48 EDT,05/20/2025 15:55:48 EDT
VIX250521P00018000,VIX250521P00018000,Sell,Filled,20,20,@0.1800000000,0.1800000000,DAY,05/20/2025 15:52:54 EDT,05/20/2025 15:53:40 EDT
HD250523P00370000,HD250523P00370000,Sell,Filled,1,1,@1.2700000000,1.2700000000,DAY,05/20/2025 09:37:00 EDT,05/20/2025 09:37:15 EDT
HD250523C00390000,HD250523C00390000,Sell,Filled,1,1,@2.7400000000,2.7400000000,DAY,05/20/2025 09:36:15 EDT,05/20/2025 09:36:22 EDT
HD250523C00390000,HD250523C00390000,Sell,Cancelled,0,1,@3.10,,DAY,05/20/2025 09:35:17 EDT,
HD250523C00390000,HD250523C00390000,Sell,Cancelled,0,1,@5.35,,DAY,05/20/2025 09:32:52 EDT,
HD250523C00390000,HD250523C00390000,Buy,Filled,1,1,@3.1000000000,3.1000000000,DAY,05/19/2025 15:15:00 EDT,05/19/2025 15:16:00 EDT
HD250523P00370000,HD250523P00370000,Buy,Filled,1,1,@3.8000000000,3.8000000000,DAY,05/19/2025 15:14:46 EDT,05/19/2025 15:14:46 EDT
VIX250521P00017000,VIX250521P00017000,Sell,Filled,99,99,@0.0501010101,0.0501010101,DAY,05/19/2025 12:34:30 EDT,05/19/2025 12:45:47 EDT
VIX250521P00018000,VIX250521P00018000,Buy,Filled,20,20,@0.2000000000,0.2000000000,DAY,05/19/2025 09:48:01 EDT,05/19/2025 09:48:34 EDT
VIX250521P00016000,VIX250521P00016000,Buy,Filled,100,100,@0.0382000000,0.0382000000,DAY,05/15/2025 14:12:58 EDT,05/15/2025 14:12:58 EDT
VIX250521P00017000,VIX250521P00017000,Buy,Filled,100,100,@0.1000000000,0.1000000000,DAY,05/15/2025 14:12:17 EDT,05/15/2025 14:12:17 EDT
VIXW250514P00020000,VIXW250514P00020000,Sell,Cancelled,0,90,@3.00,,DAY,05/13/2025 14:16:03 EDT,
VIXW250514P00020000,VIXW250514P00020000,Sell,Cancelled,0,90,1.00,,DAY,05/13/2025 14:16:03 EDT,
VIX Vertical,,Buy,Cancelled,0,100,@2.20,0.0000000000,GTC,05/12/2025 14:22:34 EDT,
,VIX250917C00015000,Buy,Cancelled,0,100,,0.000,GTC,05/12/2025 14:22:34 EDT,
,VIX250917C00020000,Sell,Cancelled,0,100,,0.000,GTC,05/12/2025 14:22:34 EDT,
VIXW250514P00020000,VIXW250514P00020000,Sell,Filled,10,10,@0.7100000000,0.7100000000,DAY,05/12/2025 11:32:34 EDT,05/12/2025 11:32:34 EDT
VIX Vertical,,Buy,Filled,50,50,@1.7400000000,1.7400000000,DAY,05/09/2025 13:11:48 EDT,05/09/2025 13:12:33 EDT
,VIX250521C00020000,Buy,Filled,50,50,@2.44,2.44,DAY,05/09/2025 13:11:48 EDT,05/09/2025 13:12:33 EDT
,VIX250521C00025000,Sell,Filled,50,50,@0.700,0.700,DAY,05/09/2025 13:11:48 EDT,05/09/2025 13:12:33 EDT
VIXW250514P00020000,VIXW250514P00020000,Buy,Filled,100,100,@0.0900000000,0.0900000000,DAY,05/08/2025 12:19:39 EDT,05/08/2025 12:21:25 EDT
VIX Vertical,,Buy,Cancelled,0,50,@1.55,0.0000000000,DAY,05/08/2025 12:18:21 EDT,
,VIX250521C00020000,Buy,Cancelled,0,50,,0.000,DAY,05/08/2025 12:18:21 EDT,
,VIX250521C00025000,Sell,Cancelled,0,50,,0.000,DAY,05/08/2025 12:18:21 EDT,
VIX Vertical,,Buy,Filled,50,50,@1.8000000000,1.8000000000,GTC,05/02/2025 14:08:16 EDT,05/08/2025 11:39:42 EDT
,VIX250521C00020000,Buy,Filled,50,50,@2.56,2.56,GTC,05/02/2025 14:08:16 EDT,05/08/2025 11:39:42 EDT
,VIX250521C00025000,Sell,Filled,50,50,@0.760,0.760,GTC,05/02/2025 14:08:16 EDT,05/08/2025 11:39:42 EDT
VIX Vertical,,Buy,Cancelled,0,100,@1.55,0.0000000000,DAY,04/23/2025 10:05:40 EDT,
,VIX250521C00020000,Buy,Cancelled,0,100,,0.000,DAY,04/23/2025 10:05:40 EDT,
,VIX250521C00025000,Sell,Cancelled,0,100,,0.000,DAY,04/23/2025 10:05:40 EDT,
VIX Vertical,,Buy,Cancelled,0,450,@0.400,0.0000000000,DAY,04/21/2025 13:13:30 EDT,
,VIX250716P00032000,Buy,Cancelled,0,450,,0.000,DAY,04/21/2025 13:13:30 EDT,
,VIX250716P00031000,Sell,Cancelled,0,450,,0.000,DAY,04/21/2025 13:13:30 EDT,
VIXW Vertical,,Sell,Filled,250,250,@0.9300000000,0.9300000000,DAY,04/17/2025 15:26:20 EDT,04/17/2025 15:26:52 EDT
,VIXW250423C00023000,Sell,Filled,250,250,@8.51,8.51,DAY,04/17/2025 15:26:20 EDT,04/17/2025 15:26:52 EDT
,VIXW250423C00024000,Buy,Filled,250,250,@7.58,7.58,DAY,04/17/2025 15:26:20 EDT,04/17/2025 15:26:52 EDT
VIX Vertical,,Buy,Filled,100,100,@2.9700000000,2.9700000000,DAY,04/17/2025 14:03:50 EDT,04/17/2025 14:28:32 EDT
,VIX250521C00020000,Buy,Filled,100,100,@7.04,7.04,DAY,04/17/2025 14:03:50 EDT,04/17/2025 14:28:32 EDT
,VIX250521C00025000,Sell,Filled,100,100,@4.07,4.07,DAY,04/17/2025 14:03:50 EDT,04/17/2025 14:28:32 EDT
VIX Vertical,,Sell,Filled,70,70,@0.8200000000,0.8200000000,DAY,04/17/2025 13:55:54 EDT,04/17/2025 13:55:54 EDT
,VIX250716P00032000,Sell,Filled,70,70,@9.58,9.58,DAY,04/17/2025 13:55:54 EDT,04/17/2025 13:55:54 EDT
,VIX250716P00031000,Buy,Filled,70,70,@8.76,8.76,DAY,04/17/2025 13:55:54 EDT,04/17/2025 13:55:54 EDT
VIX Vertical,,Sell,Filled,80,80,@0.8200000000,0.8200000000,DAY,04/17/2025 13:53:39 EDT,04/17/2025 13:55:21 EDT
,VIX250716P00032000,Sell,Filled,80,80,@9.58,9.58,DAY,04/17/2025 13:53:39 EDT,04/17/2025 13:55:21 EDT
,VIX250716P00031000,Buy,Filled,80,80,@8.76,8.76,DAY,04/17/2025 13:53:39 EDT,04/17/2025 13:55:21 EDT
VIX Vertical,,Sell,Filled,100,100,@0.8200000000,0.8200000000,DAY,04/17/2025 13:53:17 EDT,04/17/2025 13:53:17 EDT
,VIX250716P00032000,Sell,Filled,100,100,@9.55,9.55,DAY,04/17/2025 13:53:17 EDT,04/17/2025 13:53:17 EDT
,VIX250716P00031000,Buy,Filled,100,100,@8.73,8.73,DAY,04/17/2025 13:53:17 EDT,04/17/2025 13:53:17 EDT
VIX Vertical,,Sell,Filled,100,100,@0.8200000000,0.8200000000,DAY,04/17/2025 13:52:12 EDT,04/17/2025 13:52:49 EDT
,VIX250716P00032000,Sell,Filled,100,100,@9.57,9.57,DAY,04/17/2025 13:52:12 EDT,04/17/2025 13:52:49 EDT
,VIX250716P00031000,Buy,Filled,100,100,@8.75,8.75,DAY,04/17/2025 13:52:12 EDT,04/17/2025 13:52:49 EDT
VIX Vertical,,Sell,Filled,100,100,@0.8200000000,0.8200000000,DAY,04/17/2025 13:51:19 EDT,04/17/2025 13:51:35 EDT
,VIX250716P00032000,Sell,Filled,100,100,@9.54,9.54,DAY,04/17/2025 13:51:19 EDT,04/17/2025 13:51:35 EDT
,VIX250716P00031000,Buy,Filled,100,100,@8.72,8.72,DAY,04/17/2025 13:51:19 EDT,04/17/2025 13:51:35 EDT
SPXW IronCondor,,Sell,Filled,50,50,@4.6000000000,4.6000000000,DAY,04/14/2025 15:56:50 EDT,04/14/2025 15:57:03 EDT
,SPXW250414C05425000,Buy,Filled,50,50,@0.100,0.100,DAY,04/14/2025 15:56:50 EDT,04/14/2025 15:57:03 EDT
,SPXW250414C05420000,Sell,Filled,50,50,@0.110,0.110,DAY,04/14/2025 15:56:50 EDT,04/14/2025 15:57:03 EDT
,SPXW250414P05415000,Sell,Filled,50,50,@10.66,10.66,DAY,04/14/2025 15:56:50 EDT,04/14/2025 15:57:03 EDT
,SPXW250414P05410000,Buy,Filled,50,50,@6.07,6.07,DAY,04/14/2025 15:56:50 EDT,04/14/2025 15:57:03 EDT
SPXW Vertical,,Sell,Filled,25,25,@1.3000000000,1.3000000000,DAY,04/14/2025 15:47:48 EDT,04/14/2025 15:47:49 EDT
,SPXW250414P05425000,Sell,Filled,25,25,@3.48,3.48,DAY,04/14/2025 15:47:48 EDT,04/14/2025 15:47:49 EDT
,SPXW250414P05420000,Buy,Filled,25,25,@2.18,2.18,DAY,04/14/2025 15:47:48 EDT,04/14/2025 15:47:49 EDT
SPXW IronCondor,,Buy,Cancelled,0,10,@2.00,0.0000000000,DAY,04/11/2025 15:58:11 EDT,
,SPXW250411C05380000,Sell,Cancelled,0,10,,0.000,DAY,04/11/2025 15:58:11 EDT,
,SPXW250411C05375000,Buy,Cancelled,0,10,,0.000,DAY,04/11/2025 15:58:11 EDT,
,SPXW250411P05370000,Buy,Cancelled,0,10,,0.000,DAY,04/11/2025 15:58:11 EDT,
,SPXW250411P05365000,Sell,Cancelled,0,10,,0.000,DAY,04/11/2025 15:58:11 EDT,
SPXW IronCondor,,Buy,Filled,5,5,@0.5500000000,0.5500000000,DAY,04/11/2025 15:57:51 EDT,04/11/2025 15:57:52 EDT
,SPXW250411C05380000,Sell,Filled,5,5,@0.120,0.120,DAY,04/11/2025 15:57:51 EDT,04/11/2025 15:57:52 EDT
,SPXW250411C05370000,Buy,Filled,5,5,@0.430,0.430,DAY,04/11/2025 15:57:51 EDT,04/11/2025 15:57:52 EDT
,SPXW250411P05360000,Buy,Filled,5,5,@0.310,0.310,DAY,04/11/2025 15:57:51 EDT,04/11/2025 15:57:52 EDT
,SPXW250411P05350000,Sell,Filled,5,5,@0.070,0.070,DAY,04/11/2025 15:57:51 EDT,04/11/2025 15:57:52 EDT
SPXW IronCondor,,Sell,Filled,10,10,@4.0000000000,4.0000000000,DAY,04/11/2025 15:51:56 EDT,04/11/2025 15:52:28 EDT
,SPXW250411C05380000,Buy,Filled,10,10,@1.32,1.32,DAY,04/11/2025 15:51:56 EDT,04/11/2025 15:52:28 EDT
,SPXW250411C05375000,Sell,Filled,10,10,@2.09,2.09,DAY,04/11/2025 15:51:56 EDT,04/11/2025 15:52:28 EDT
,SPXW250411P05370000,Sell,Filled,10,10,@10.04,10.04,DAY,04/11/2025 15:51:56 EDT,04/11/2025 15:52:28 EDT
,SPXW250411P05365000,Buy,Filled,10,10,@6.81,6.81,DAY,04/11/2025 15:51:56 EDT,04/11/2025 15:52:28 EDT
SPXW IronCondor,,Buy,Cancelled,0,5,@7.00,0.0000000000,DAY,04/11/2025 15:34:01 EDT,
,SPXW250411C05380000,Sell,Cancelled,0,5,,0.000,DAY,04/11/2025 15:34:01 EDT,
,SPXW250411C05370000,Buy,Cancelled,0,5,,0.000,DAY,04/11/2025 15:34:01 EDT,
,SPXW250411P05360000,Buy,Cancelled,0,5,,0.000,DAY,04/11/2025 15:34:01 EDT,
,SPXW250411P05350000,Sell,Cancelled,0,5,,0.000,DAY,04/11/2025 15:34:01 EDT,
SPXW IronCondor,,Sell,Filled,5,5,@7.0000000000,7.0000000000,DAY,04/11/2025 15:32:41 EDT,04/11/2025 15:33:06 EDT
,SPXW250411C05380000,Buy,Filled,5,5,@5.90,5.90,DAY,04/11/2025 15:32:41 EDT,04/11/2025 15:33:06 EDT
,SPXW250411C05370000,Sell,Filled,5,5,@9.32,9.32,DAY,04/11/2025 15:32:41 EDT,04/11/2025 15:33:06 EDT
,SPXW250411P05360000,Sell,Filled,5,5,@9.40,9.40,DAY,04/11/2025 15:32:41 EDT,04/11/2025 15:33:06 EDT
,SPXW250411P05350000,Buy,Filled,5,5,@5.82,5.82,DAY,04/11/2025 15:32:41 EDT,04/11/2025 15:33:06 EDT
SPXW250411C05400000,SPXW250411C05400000,Sell,Filled,1,1,@10.2000000000,10.2000000000,DAY,04/11/2025 13:12:57 EDT,04/11/2025 13:13:02 EDT
SPY250411P00530000,SPY250411P00530000,Sell,Filled,1,1,@2.6700000000,2.6700000000,DAY,04/11/2025 13:05:09 EDT,04/11/2025 13:05:09 EDT
SPY250411P00530000,SPY250411P00530000,Buy,Filled,1,1,@2.9400000000,2.9400000000,DAY,04/11/2025 13:01:31 EDT,04/11/2025 13:01:31 EDT
SPXW Condor,,Buy,Cancelled,0,2,@0.300,0.0000000000,DAY,04/11/2025 11:52:28 EDT,
,SPXW250411C05240000,Buy,Cancelled,0,2,,0.000,DAY,04/11/2025 11:52:28 EDT,
,SPXW250411C05250000,Sell,Cancelled,0,2,,0.000,DAY,04/11/2025 11:52:28 EDT,
,SPXW250411C05260000,Sell,Cancelled,0,2,,0.000,DAY,04/11/2025 11:52:28 EDT,
,SPXW250411C05270000,Buy,Cancelled,0,2,,0.000,DAY,04/11/2025 11:52:28 EDT,
SPXW Condor,,Buy,Cancelled,0,2,@0.820,0.0000000000,DAY,04/11/2025 11:51:35 EDT,
,SPXW250411C05240000,Buy,Cancelled,0,2,,0.000,DAY,04/11/2025 11:51:35 EDT,
,SPXW250411C05250000,Sell,Cancelled,0,2,,0.000,DAY,04/11/2025 11:51:35 EDT,
,SPXW250411C05260000,Sell,Cancelled,0,2,,0.000,DAY,04/11/2025 11:51:35 EDT,
,SPXW250411C05270000,Buy,Cancelled,0,2,,0.000,DAY,04/11/2025 11:51:35 EDT,
SPY Strangle,,Sell,Filled,1,1,@3.5100000000,3.5100000000,DAY,04/11/2025 11:50:36 EDT,04/11/2025 11:50:36 EDT
,SPY250411C00530000,Sell,Filled,1,1,@2.34,2.34,DAY,04/11/2025 11:50:36 EDT,04/11/2025 11:50:36 EDT
,SPY250411P00515000,Sell,Filled,1,1,@1.17,1.17,DAY,04/11/2025 11:50:36 EDT,04/11/2025 11:50:36 EDT
SPXW Condor,,Buy,Cancelled,0,2,@0.520,0.0000000000,DAY,04/11/2025 11:49:14 EDT,
,SPXW250411C05240000,Buy,Cancelled,0,2,,0.000,DAY,04/11/2025 11:49:14 EDT,
,SPXW250411C05250000,Sell,Cancelled,0,2,,0.000,DAY,04/11/2025 11:49:14 EDT,
,SPXW250411C05260000,Sell,Cancelled,0,2,,0.000,DAY,04/11/2025 11:49:14 EDT,
,SPXW250411C05270000,Buy,Cancelled,0,2,,0.000,DAY,04/11/2025 11:49:14 EDT,
SPXW Condor,,Buy,Cancelled,0,2,@0.100,0.0000000000,DAY,04/11/2025 11:47:13 EDT,
,SPXW250411C05240000,Buy,Cancelled,0,2,,0.000,DAY,04/11/2025 11:47:13 EDT,
,SPXW250411C05250000,Sell,Cancelled,0,2,,0.000,DAY,04/11/2025 11:47:13 EDT,
,SPXW250411C05245000,Sell,Cancelled,0,2,,0.000,DAY,04/11/2025 11:47:13 EDT,
,SPXW250411C05255000,Buy,Cancelled,0,2,,0.000,DAY,04/11/2025 11:47:13 EDT,
SPXW Vertical,,Sell,Cancelled,0,4,@3.50,0.0000000000,DAY,04/11/2025 11:34:18 EDT,
,SPXW250411P05295000,Sell,Cancelled,0,4,,0.000,DAY,04/11/2025 11:34:18 EDT,
,SPXW250411P05290000,Buy,Cancelled,0,4,,0.000,DAY,04/11/2025 11:34:18 EDT,
SPY Strangle,,Sell,Cancelled,0,1,@3.96,0.0000000000,DAY,04/11/2025 11:25:15 EDT,
,SPY250411C00530000,Sell,Cancelled,0,1,,0.000,DAY,04/11/2025 11:25:15 EDT,
,SPY250411P00515000,Sell,Cancelled,0,1,,0.000,DAY,04/11/2025 11:25:15 EDT,
SPXW Vertical,,Sell,Filled,2,2,@4.8500000000,4.8500000000,DAY,04/11/2025 11:24:52 EDT,04/11/2025 11:24:53 EDT
,SPXW250411C05240000,Sell,Filled,2,2,@42.92,42.92,DAY,04/11/2025 11:24:52 EDT,04/11/2025 11:24:53 EDT
,SPXW250411C05250000,Buy,Filled,2,2,@38.07,38.07,DAY,04/11/2025 11:24:52 EDT,04/11/2025 11:24:53 EDT
SPXW IronCondor,,Sell,Filled,2,2,@23.1000000000,23.1000000000,DAY,04/11/2025 11:08:55 EDT,04/11/2025 11:09:15 EDT
,SPXW250411C05310000,Buy,Filled,2,2,@22.96,22.96,DAY,04/11/2025 11:08:55 EDT,04/11/2025 11:09:15 EDT
,SPXW250411C05280000,Sell,Filled,2,2,@34.02,34.02,DAY,04/11/2025 11:08:55 EDT,04/11/2025 11:09:15 EDT
,SPXW250411P05250000,Sell,Filled,2,2,@47.71,47.71,DAY,04/11/2025 11:08:55 EDT,04/11/2025 11:09:15 EDT
,SPXW250411P05220000,Buy,Filled,2,2,@35.67,35.67,DAY,04/11/2025 11:08:55 EDT,04/11/2025 11:09:15 EDT
SPXW250411C05400000,SPXW250411C05400000,Buy,Filled,1,1,@8.4000000000,8.4000000000,DAY,04/11/2025 10:41:21 EDT,04/11/2025 10:41:23 EDT
SPXW IronCondor,,Sell,Filled,2,2,@3.9000000000,3.9000000000,DAY,04/10/2025 15:58:09 EDT,04/10/2025 15:58:14 EDT
,SPXW250410C05275000,Buy,Filled,2,2,@5.51,5.51,DAY,04/10/2025 15:58:09 EDT,04/10/2025 15:58:14 EDT
,SPXW250410C05270000,Sell,Filled,2,2,@8.91,8.91,DAY,04/10/2025 15:58:09 EDT,04/10/2025 15:58:14 EDT
,SPXW250410P05265000,Sell,Filled,2,2,@1.20,1.20,DAY,04/10/2025 15:58:09 EDT,04/10/2025 15:58:14 EDT
,SPXW250410P05260000,Buy,Filled,2,2,@0.700,0.700,DAY,04/10/2025 15:58:09 EDT,04/10/2025 15:58:14 EDT
SPXW250410P05240000,SPXW250410P05240000,Buy,Cancelled,0,1,@2.80,,DAY,04/10/2025 15:55:56 EDT,
SPX IronCondor,,Sell,Cancelled,0,1,@4.90,0.0000000000,DAY,04/10/2025 15:53:53 EDT,
,SPX250417C05280000,Buy,Cancelled,0,1,,0.000,DAY,04/10/2025 15:53:53 EDT,
,SPX250417C05275000,Sell,Cancelled,0,1,,0.000,DAY,04/10/2025 15:53:53 EDT,
,SPX250417P05270000,Sell,Cancelled,0,1,,0.000,DAY,04/10/2025 15:53:53 EDT,
,SPX250417P05265000,Buy,Cancelled,0,1,,0.000,DAY,04/10/2025 15:53:53 EDT,
SPY Strangle,,Buy,Filled,1,1,@9.2000000000,9.2000000000,DAY,04/10/2025 15:35:51 EDT,04/10/2025 15:36:11 EDT
,SPY250411C00530000,Buy,Filled,1,1,@4.86,4.86,DAY,04/10/2025 15:35:51 EDT,04/10/2025 15:36:11 EDT
,SPY250411P00515000,Buy,Filled,1,1,@4.34,4.34,DAY,04/10/2025 15:35:51 EDT,04/10/2025 15:36:11 EDT
SPXW IronCondor,,Sell,Cancelled,0,2,@9.50,0.0000000000,DAY,04/10/2025 15:32:48 EDT,
,SPXW250410C05260000,Buy,Cancelled,0,2,,0.000,DAY,04/10/2025 15:32:48 EDT,
,SPXW250410C05250000,Sell,Cancelled,0,2,,0.000,DAY,04/10/2025 15:32:48 EDT,
,SPXW250410P05240000,Sell,Cancelled,0,2,,0.000,DAY,04/10/2025 15:32:48 EDT,
,SPXW250410P05230000,Buy,Cancelled,0,2,,0.000,DAY,04/10/2025 15:32:48 EDT,
SPXW IronCondor,,Sell,Cancelled,0,100,@5.15,0.0000000000,DAY,04/10/2025 13:07:57 EDT,
,SPXW250410C05225000,Buy,Cancelled,0,100,,0.000,DAY,04/10/2025 13:07:57 EDT,
,SPXW250410C05220000,Sell,Cancelled,0,100,,0.000,DAY,04/10/2025 13:07:57 EDT,
,SPXW250410P05215000,Sell,Cancelled,0,100,,0.000,DAY,04/10/2025 13:07:57 EDT,
,SPXW250410P05210000,Buy,Cancelled,0,100,,0.000,DAY,04/10/2025 13:07:57 EDT,
SPXW Vertical,,Buy,Cancelled,2,10,@0.2000000000,0.2000000000,DAY,04/10/2025 13:01:25 EDT,04/10/2025 15:43:31 EDT
,SPXW250410C05285000,Buy,Cancelled,2,10,@1.35,1.35,DAY,04/10/2025 13:01:25 EDT,04/10/2025 15:43:31 EDT
